"ID"	"name"
"GO:0012501"	"programmed cell death"
"GO:0004605"	"phosphatidate cytidylyltransferase activity"
"GO:0046474"	"glycerophospholipid biosynthetic process"
"GO:0016024"	"CDP-diacylglycerol biosynthetic process"
"GO:0051832"	"avoidance of defenses of other organism involved in symbiotic interaction"
"GO:0006166"	"purine ribonucleoside salvage"
"GO:0070848"	"response to growth factor"
"GO:1903037"	"regulation of leukocyte cell-cell adhesion"
"GO:0070930"	"trans-translation-dependent protein tagging"
"GO:0004121"	"cystathionine beta-lyase activity"
"GO:0040012"	"regulation of locomotion"
"GO:0009432"	"SOS response"
"GO:0003743"	"translation initiation factor activity"
"GO:0042383"	"sarcolemma"
"GO:0004180"	"carboxypeptidase activity"
"GO:0016791"	"phosphatase activity"
"GO:0099536"	"synaptic signaling"
"GO:0098916"	"anterograde trans-synaptic signaling"
"GO:0044459"	"plasma membrane part"
"GO:0015706"	"nitrate transport"
"GO:0019299"	"rhamnose metabolic process"
"GO:0051817"	"modification of morphology or physiology of other organism involved in symbiotic interaction"
"GO:0001932"	"regulation of protein phosphorylation"
"GO:0006429"	"leucyl-tRNA aminoacylation"
"GO:0004148"	"dihydrolipoyl dehydrogenase activity"
"GO:0070661"	"leukocyte proliferation"
"GO:0070232"	"regulation of T cell apoptotic process"
"GO:0045582"	"positive regulation of T cell differentiation"
"GO:0002054"	"nucleobase binding"
"GO:1901658"	"glycosyl compound catabolic process"
"GO:0004731"	"purine-nucleoside phosphorylase activity"
"GO:0045892"	"negative regulation of transcription, DNA-templated"
"GO:0008312"	"7S RNA binding"
"GO:0030695"	"GTPase regulator activity"
"GO:0000156"	"phosphorelay response regulator activity"
"GO:0016811"	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"
"GO:0000967"	"rRNA 5'-end processing"
"GO:0034308"	"primary alcohol metabolic process"
"GO:0006113"	"fermentation"
"GO:0004845"	"uracil phosphoribosyltransferase activity"
"GO:0016758"	"transferase activity, transferring hexosyl groups"
"GO:0097747"	"RNA polymerase activity"
"GO:0015210"	"uracil transmembrane transporter activity"
"GO:0006855"	"drug transmembrane transport"
"GO:0006378"	"mRNA polyadenylation"
"GO:1901070"	"guanosine-containing compound biosynthetic process"
"GO:0046128"	"purine ribonucleoside metabolic process"
"GO:0006397"	"mRNA processing"
"GO:0030288"	"outer membrane-bounded periplasmic space"
"GO:0016810"	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds"
"GO:0043177"	"organic acid binding"
"GO:1990145"	"maintenance of translational fidelity"
"GO:0006014"	"D-ribose metabolic process"
"GO:0033013"	"tetrapyrrole metabolic process"
"GO:0032552"	"deoxyribonucleotide binding"
"GO:1904949"	"ATPase complex"
"GO:2000177"	"regulation of neural precursor cell proliferation"
"GO:0031010"	"ISWI-type complex"
"GO:0006366"	"transcription by RNA polymerase II"
"GO:0016458"	"gene silencing"
"GO:0031056"	"regulation of histone modification"
"GO:0034401"	"chromatin organization involved in regulation of transcription"
"GO:0007417"	"central nervous system development"
"GO:0034603"	"pyruvate dehydrogenase [NAD(P)+] activity"
"GO:0015181"	"arginine transmembrane transporter activity"
"GO:0000725"	"recombinational repair"
"GO:0071345"	"cellular response to cytokine stimulus"
"GO:0070297"	"regulation of phosphorelay signal transduction system"
"GO:0034728"	"nucleosome organization"
"GO:0043044"	"ATP-dependent chromatin remodeling"
"GO:0006334"	"nucleosome assembly"
"GO:0032504"	"multicellular organism reproduction"
"GO:0030435"	"sporulation resulting in formation of a cellular spore"
"GO:1902275"	"regulation of chromatin organization"
"GO:0060702"	"negative regulation of endoribonuclease activity"
"GO:0034250"	"positive regulation of cellular amide metabolic process"
"GO:0003746"	"translation elongation factor activity"
"GO:0008763"	"UDP-N-acetylmuramate-L-alanine ligase activity"
"GO:0046110"	"xanthine metabolic process"
"GO:0000310"	"xanthine phosphoribosyltransferase activity"
"GO:0097292"	"XMP metabolic process"
"GO:0016042"	"lipid catabolic process"
"GO:0052588"	"diacetyl reductase ((S)-acetoin forming) activity"
"GO:0045460"	"sterigmatocystin metabolic process"
"GO:0050671"	"positive regulation of lymphocyte proliferation"
"GO:0000428"	"DNA-directed RNA polymerase complex"
"GO:0034418"	"urate biosynthetic process"
"GO:0072524"	"pyridine-containing compound metabolic process"
"GO:0006534"	"cysteine metabolic process"
"GO:0009103"	"lipopolysaccharide biosynthetic process"
"GO:0070569"	"uridylyltransferase activity"
"GO:0034627"	"'de novo' NAD biosynthetic process"
"GO:0070008"	"serine-type exopeptidase activity"
"GO:0044550"	"secondary metabolite biosynthetic process"
"GO:0018352"	"protein-pyridoxal-5-phosphate linkage"
"GO:0051674"	"localization of cell"
"GO:0019748"	"secondary metabolic process"
"GO:1902652"	"secondary alcohol metabolic process"
"GO:0061695"	"transferase complex, transferring phosphorus-containing groups"
"GO:0006928"	"movement of cell or subcellular component"
"GO:0008276"	"protein methyltransferase activity"
"GO:0006103"	"2-oxoglutarate metabolic process"
"GO:0023014"	"signal transduction by protein phosphorylation"
"GO:0097193"	"intrinsic apoptotic signaling pathway"
"GO:0022407"	"regulation of cell-cell adhesion"
"GO:0046635"	"positive regulation of alpha-beta T cell activation"
"GO:0070231"	"T cell apoptotic process"
"GO:0008094"	"DNA-dependent ATPase activity"
"GO:0004003"	"ATP-dependent DNA helicase activity"
"GO:0003678"	"DNA helicase activity"
"GO:0070279"	"vitamin B6 binding"
"GO:0004857"	"enzyme inhibitor activity"
"GO:0036361"	"racemase activity, acting on amino acids and derivatives"
"GO:0060590"	"ATPase regulator activity"
"GO:0036222"	"XTP diphosphatase activity"
"GO:0000987"	"proximal promoter sequence-specific DNA binding"
"GO:0006886"	"intracellular protein transport"
"GO:0071897"	"DNA biosynthetic process"
"GO:0030544"	"Hsp70 protein binding"
"GO:0010496"	"intercellular transport"
"GO:0015926"	"glucosidase activity"
"GO:0051304"	"chromosome separation"
"GO:0046037"	"GMP metabolic process"
"GO:0042781"	"3'-tRNA processing endoribonuclease activity"
"GO:0042454"	"ribonucleoside catabolic process"
"GO:0019239"	"deaminase activity"
"GO:0004126"	"cytidine deaminase activity"
"GO:0034774"	"secretory granule lumen"
"GO:0002366"	"leukocyte activation involved in immune response"
"GO:0045980"	"negative regulation of nucleotide metabolic process"
"GO:0045936"	"negative regulation of phosphate metabolic process"
"GO:0046131"	"pyrimidine ribonucleoside metabolic process"
"GO:0070820"	"tertiary granule"
"GO:0002446"	"neutrophil mediated immunity"
"GO:0052665"	"tRNA (uracil-2'-O-)-methyltransferase activity"
"GO:0002131"	"wobble position cytosine ribose methylation"
"GO:0008175"	"tRNA methyltransferase activity"
"GO:0046099"	"guanine biosynthetic process"
"GO:0008998"	"ribonucleoside-triphosphate reductase activity"
"GO:0015994"	"chlorophyll metabolic process"
"GO:0016408"	"C-acyltransferase activity"
"GO:0009062"	"fatty acid catabolic process"
"GO:0016453"	"C-acetyltransferase activity"
"GO:0019395"	"fatty acid oxidation"
"GO:0034440"	"lipid oxidation"
"GO:0030258"	"lipid modification"
"GO:0070201"	"regulation of establishment of protein localization"
"GO:0042593"	"glucose homeostasis"
"GO:1990868"	"response to chemokine"
"GO:0008073"	"ornithine decarboxylase inhibitor activity"
"GO:0070181"	"small ribosomal subunit rRNA binding"
"GO:0042979"	"ornithine decarboxylase regulator activity"
"GO:0031514"	"motile cilium"
"GO:0018307"	"enzyme active site formation"
"GO:0051539"	"4 iron, 4 sulfur cluster binding"
"GO:0016775"	"phosphotransferase activity, nitrogenous group as acceptor"
"GO:0004673"	"protein histidine kinase activity"
"GO:0002822"	"regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains"
"GO:0008081"	"phosphoric diester hydrolase activity"
"GO:0005509"	"calcium ion binding"
"GO:1901569"	"fatty acid derivative catabolic process"
"GO:0046378"	"enterobacterial common antigen metabolic process"
"GO:0070402"	"NADPH binding"
"GO:0046402"	"O antigen metabolic process"
"GO:0098798"	"mitochondrial protein complex"
"GO:0031404"	"chloride ion binding"
"GO:0042981"	"regulation of apoptotic process"
"GO:0045785"	"positive regulation of cell adhesion"
"GO:0009294"	"DNA mediated transformation"
"GO:0005694"	"chromosome"
"GO:0002443"	"leukocyte mediated immunity"
"GO:0045226"	"extracellular polysaccharide biosynthetic process"
"GO:0006885"	"regulation of pH"
"GO:0051287"	"NAD binding"
"GO:0046383"	"dTDP-rhamnose metabolic process"
"GO:0009226"	"nucleotide-sugar biosynthetic process"
"GO:0006275"	"regulation of DNA replication"
"GO:0051053"	"negative regulation of DNA metabolic process"
"GO:0019216"	"regulation of lipid metabolic process"
"GO:0051409"	"response to nitrosative stress"
"GO:0046134"	"pyrimidine nucleoside biosynthetic process"
"GO:0010138"	"pyrimidine ribonucleotide salvage"
"GO:1990275"	"preribosome binding"
"GO:0044257"	"cellular protein catabolic process"
"GO:0016894"	"endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 3'-phosphomonoesters"
"GO:0008728"	"GTP diphosphokinase activity"
"GO:0006094"	"gluconeogenesis"
"GO:0042866"	"pyruvate biosynthetic process"
"GO:0006817"	"phosphate ion transport"
"GO:0034035"	"purine ribonucleoside bisphosphate metabolic process"
"GO:0015203"	"polyamine transmembrane transporter activity"
"GO:0008409"	"5'-3' exonuclease activity"
"GO:0004643"	"phosphoribosylaminoimidazolecarboxamide formyltransferase activity"
"GO:0009041"	"uridylate kinase activity"
"GO:0009133"	"nucleoside diphosphate biosynthetic process"
"GO:0009202"	"deoxyribonucleoside triphosphate biosynthetic process"
"GO:0009197"	"pyrimidine deoxyribonucleoside diphosphate biosynthetic process"
"GO:0009398"	"FMN biosynthetic process"
"GO:0008531"	"riboflavin kinase activity"
"GO:0009231"	"riboflavin biosynthetic process"
"GO:0042727"	"flavin-containing compound biosynthetic process"
"GO:0009196"	"pyrimidine deoxyribonucleoside diphosphate metabolic process"
"GO:0003919"	"FMN adenylyltransferase activity"
"GO:0046443"	"FAD metabolic process"
"GO:0009189"	"deoxyribonucleoside diphosphate biosynthetic process"
"GO:0046385"	"deoxyribose phosphate biosynthetic process"
"GO:0031119"	"tRNA pseudouridine synthesis"
"GO:0106029"	"tRNA pseudouridine synthase activity"
"GO:1990481"	"mRNA pseudouridine synthesis"
"GO:0016556"	"mRNA modification"
"GO:0046685"	"response to arsenic-containing substance"
"GO:0004594"	"pantothenate kinase activity"
"GO:0060542"	"regulation of strand invasion"
"GO:0000018"	"regulation of DNA recombination"
"GO:0006298"	"mismatch repair"
"GO:0070626"	"(S)-2-(5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido)succinate AMP-lyase (fumarate-forming) activity"
"GO:0004738"	"pyruvate dehydrogenase activity"
"GO:0045254"	"pyruvate dehydrogenase complex"
"GO:0004659"	"prenyltransferase activity"
"GO:0061919"	"process utilizing autophagic mechanism"
"GO:0004739"	"pyruvate dehydrogenase (acetyl-transferring) activity"
"GO:0061732"	"mitochondrial acetyl-CoA biosynthetic process from pyruvate"
"GO:0031640"	"killing of cells of other organism"
"GO:0005773"	"vacuole"
"GO:0008311"	"double-stranded DNA 3'-5' exodeoxyribonuclease activity"
"GO:0014812"	"muscle cell migration"
"GO:0007346"	"regulation of mitotic cell cycle"
"GO:0000082"	"G1/S transition of mitotic cell cycle"
"GO:0048729"	"tissue morphogenesis"
"GO:0042644"	"chloroplast nucleoid"
"GO:0008859"	"exoribonuclease II activity"
"GO:0016236"	"macroautophagy"
"GO:0009725"	"response to hormone"
"GO:0060562"	"epithelial tube morphogenesis"
"GO:0032870"	"cellular response to hormone stimulus"
"GO:0030334"	"regulation of cell migration"
"GO:1901698"	"response to nitrogen compound"
"GO:0051726"	"regulation of cell cycle"
"GO:0009229"	"thiamine diphosphate biosynthetic process"
"GO:0071495"	"cellular response to endogenous stimulus"
"GO:0042357"	"thiamine diphosphate metabolic process"
"GO:0051059"	"NF-kappaB binding"
"GO:0071417"	"cellular response to organonitrogen compound"
"GO:0016895"	"exodeoxyribonuclease activity, producing 5'-phosphomonoesters"
"GO:0008296"	"3'-5'-exodeoxyribonuclease activity"
"GO:0014074"	"response to purine-containing compound"
"GO:0043069"	"negative regulation of programmed cell death"
"GO:0008283"	"cell proliferation"
"GO:0002283"	"neutrophil activation involved in immune response"
"GO:0044242"	"cellular lipid catabolic process"
"GO:0030091"	"protein repair"
"GO:0033743"	"peptide-methionine (R)-S-oxide reductase activity"
"GO:0009252"	"peptidoglycan biosynthetic process"
"GO:0044038"	"cell wall macromolecule biosynthetic process"
"GO:0008015"	"blood circulation"
"GO:0017124"	"SH3 domain binding"
"GO:0004721"	"phosphoprotein phosphatase activity"
"GO:0099537"	"trans-synaptic signaling"
"GO:0003993"	"acid phosphatase activity"
"GO:0015298"	"solute:cation antiporter activity"
"GO:0006821"	"chloride transport"
"GO:0006813"	"potassium ion transport"
"GO:0015698"	"inorganic anion transport"
"GO:0015299"	"solute:proton antiporter activity"
"GO:0046361"	"2-oxobutyrate metabolic process"
"GO:1902806"	"regulation of cell cycle G1/S phase transition"
"GO:0008134"	"transcription factor binding"
"GO:0003007"	"heart morphogenesis"
"GO:0080135"	"regulation of cellular response to stress"
"GO:0046683"	"response to organophosphorus"
"GO:1901652"	"response to peptide"
"GO:0002831"	"regulation of response to biotic stimulus"
"GO:0042579"	"microbody"
"GO:0043902"	"positive regulation of multi-organism process"
"GO:0080134"	"regulation of response to stress"
"GO:0005777"	"peroxisome"
"GO:0050778"	"positive regulation of immune response"
"GO:0044003"	"modification by symbiont of host morphology or physiology"
"GO:0050040"	"lactate 2-monooxygenase activity"
"GO:0006487"	"protein N-linked glycosylation"
"GO:0004360"	"glutamine-fructose-6-phosphate transaminase (isomerizing) activity"
"GO:0006486"	"protein glycosylation"
"GO:0006541"	"glutamine metabolic process"
"GO:0006047"	"UDP-N-acetylglucosamine metabolic process"
"GO:0002833"	"positive regulation of response to biotic stimulus"
"GO:0031349"	"positive regulation of defense response"
"GO:0045089"	"positive regulation of innate immune response"
"GO:0004497"	"monooxygenase activity"
"GO:1903409"	"reactive oxygen species biosynthetic process"
"GO:0072593"	"reactive oxygen species metabolic process"
"GO:0051701"	"interaction with host"
"GO:0032101"	"regulation of response to external stimulus"
"GO:0016701"	"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen"
"GO:0012506"	"vesicle membrane"
"GO:0051289"	"protein homotetramerization"
"GO:0004825"	"methionine-tRNA ligase activity"
"GO:0006431"	"methionyl-tRNA aminoacylation"
"GO:0019854"	"L-ascorbic acid catabolic process"
"GO:0016790"	"thiolester hydrolase activity"
"GO:0030955"	"potassium ion binding"
"GO:0016297"	"acyl-[acyl-carrier-protein] hydrolase activity"
"GO:0032544"	"plastid translation"
"GO:0006270"	"DNA replication initiation"
"GO:0006002"	"fructose 6-phosphate metabolic process"
"GO:0031459"	"glycine betaine-transporting ATPase activity"
"GO:0009110"	"vitamin biosynthetic process"
"GO:0043190"	"ATP-binding cassette (ABC) transporter complex"
"GO:0005275"	"amine transmembrane transporter activity"
"GO:0015871"	"choline transport"
"GO:0015651"	"quaternary ammonium group transmembrane transporter activity"
"GO:0030073"	"insulin secretion"
"GO:0000785"	"chromatin"
"GO:1990778"	"protein localization to cell periphery"
"GO:0008356"	"asymmetric cell division"
"GO:0040029"	"regulation of gene expression, epigenetic"
"GO:0033043"	"regulation of organelle organization"
"GO:0006342"	"chromatin silencing"
"GO:0000160"	"phosphorelay signal transduction system"
"GO:0007276"	"gamete generation"
"GO:0000790"	"nuclear chromatin"
"GO:0006997"	"nucleus organization"
"GO:0019072"	"viral genome packaging"
"GO:0019073"	"viral DNA genome packaging"
"GO:0019068"	"virion assembly"
"GO:0016539"	"intein-mediated protein splicing"
"GO:0098009"	"viral terminase, large subunit"
"GO:0019134"	"glucosamine-1-phosphate N-acetyltransferase activity"
"GO:0030198"	"extracellular matrix organization"
"GO:0007178"	"transmembrane receptor protein serine/threonine kinase signaling pathway"
